id,plan_id,city_id,area_id,group_id,tdate,span_id,bike_sn,longitude,latitude,block_id,block_center_point,score,bike_model,bike_type,bike_usage,remain_time,block_cost_opportunity,status,create_time,update_time
11187210,18418,360,1,216,20220902,20,806914461,118.1059952,36.9678497,8b30a4a9ac56fff,118.10606266856294|36.967859675969976,0,,0,0,23.3895,0.809483,1,2022/9/2 9:00,2022/9/2 9:00
11187211,18418,360,1,216,20220902,20,806913274,118.1031799,36.9471855,8b30a4069092fff,118.10304211989416|36.94710420596978,0,,0,0,21.2323,0.896195,1,2022/9/2 9:00,2022/9/2 9:00
11187212,18418,360,1,216,20220902,20,806913444,118.1213684,36.9626808,8b30a4a9a2adfff,118.12143936846758|36.962505451489434,0,,0,0,4.13451,0.149153,1,2022/9/2 9:00,2022/9/2 9:00
11187213,18418,360,1,216,20220902,20,806914410,118.0928574,36.9561691,8b30a406d699fff,118.09286501701752|36.95621685175777,0,,0,0,0.698679,0.407841,1,2022/9/2 9:00,2022/9/2 9:00
11187214,18418,360,1,216,20220902,20,806914462,118.1164169,36.9596138,8b30a4a9a605fff,118.11625310847253|36.959641905675426,1,,0,0,136.435,0.659035,1,2022/9/2 9:00,2022/9/2 9:00
11187215,18418,360,1,216,20220902,20,806913251,118.1028061,36.9635239,8b30a406d24afff,118.10291426539929|36.96333762577609,0,,0,0,5.68229,1.64497,1,2022/9/2 9:00,2022/9/2 9:00
11187216,18418,360,1,216,20220902,20,806913221,118.0884171,36.9483528,8b30a40683abfff,118.08862453855333|36.9484055677704,0,,0,0,6.3884,1.74328,1,2022/9/2 9:00,2022/9/2 9:00
11187217,18418,360,1,216,20220902,20,806913410,118.1002426,36.9621658,8b30a406d2c4fff,118.10040113466795|36.96205226911042,1,,0,0,64.4898,0.633605,1,2022/9/2 9:00,2022/9/2 9:00
11187218,18418,360,1,216,20220902,20,806914422,118.1166992,36.9731979,8b30a4a9ab2afff,118.11675169776748|36.97326864535977,0,,0,0,1.75812,0.740642,1,2022/9/2 9:00,2022/9/2 9:00
11187219,18418,360,1,216,20220902,20,806913277,118.0958862,36.9766197,8b30a4a9e458fff,118.09572440731083|36.97667055036104,0,,0,0,14.6556,0.877181,1,2022/9/2 9:00,2022/9/2 9:00
11187220,18418,360,1,216,20220902,20,806913262,118.1164017,36.9596291,8b30a4a9a605fff,118.11625310847253|36.959641905675426,0,,0,0,12.3612,0.659035,1,2022/9/2 9:00,2022/9/2 9:00
11187221,18418,360,1,216,20220902,20,806913416,118.1183777,36.9630699,8b30a4a9a39cfff,118.11845836015122|36.96318774836066,1,,0,0,156.555,1.14383,1,2022/9/2 9:00,2022/9/2 9:00
11187222,18418,360,1,216,20220902,20,806913414,118.121376,36.9626122,8b30a4a9a2adfff,118.12143936846758|36.962505451489434,1,,0,0,88.7056,0.149153,1,2022/9/2 9:00,2022/9/2 9:00
