,city_id,bike_sn,is_useable,is_used,cnt3,cnt7,cnt14,cnt21,cnt30,label
505,161,816223174,1,0,10,20,42,50,64,37.2
506,161,816230464,1,1,14,27,69,92,123,65.0
507,161,815725661,1,1,18,36,70,96,126,69.2
508,161,815960774,1,0,14,29,40,58,80,44.2
509,161,816221565,1,1,17,19,52,80,115,56.6
510,161,816232569,1,1,17,29,47,85,108,57.2
511,161,816232575,1,1,12,18,27,43,58,31.6
512,161,816234016,1,1,12,29,65,96,108,62.00000000000001
513,161,815726025,1,1,20,32,70,89,123,66.80000000000001
514,161,815726462,1,1,2,32,60,62,90,49.2
515,161,816222459,1,0,13,32,55,83,103,57.2
516,161,816234060,1,0,0,0,0,0,17,3.4000000000000004
517,161,815725456,1,1,24,47,91,108,126,79.2
518,161,815931500,1,1,12,35,54,75,109,57.0
519,161,815959747,1,1,19,31,61,91,119,64.2
520,161,816218494,1,1,24,42,79,115,156,83.2
521,161,816222091,1,1,7,22,49,67,129,54.8
522,161,816234775,1,1,16,40,79,105,154,78.8
523,161,815932052,1,1,13,37,71,96,131,69.60000000000001
524,161,816218529,1,1,14,33,61,91,138,67.4
525,161,816220076,1,1,5,14,56,87,115,55.400000000000006
526,161,816231227,1,1,22,26,69,92,137,69.2
527,161,816231667,1,1,8,27,54,77,123,57.800000000000004
528,161,816233465,1,1,3,20,51,69,110,50.6
529,161,816234025,1,1,6,23,43,44,69,37.0
530,161,815943029,1,1,8,21,37,67,91,44.8
531,161,815953559,1,0,2,2,11,50,82,29.400000000000002
532,161,816219105,1,1,13,29,71,112,137,72.4
533,161,816219449,1,1,19,45,86,110,145,81.0
534,161,816221956,1,1,1,11,35,43,89,35.8
535,161,816229004,1,0,0,0,0,0,9,1.8
536,161,816231754,1,1,15,35,64,94,154,72.4
537,161,816232679,1,1,20,35,66,86,113,64.0
538,161,815939210,1,1,8,16,62,94,132,62.400000000000006
539,161,815950904,1,1,16,33,68,86,123,65.2
540,161,816218066,1,1,14,31,52,66,96,51.800000000000004
541,161,816218909,1,1,0,0,35,63,78,35.2
542,161,816221970,1,1,13,27,40,54,79,42.6
543,161,816232700,1,0,15,35,52,61,84,49.400000000000006
544,161,817131507,1,1,5,26,56,84,126,59.400000000000006
545,161,815939227,1,1,13,27,49,78,113,56.00000000000001
546,161,817128909,1,1,14,44,55,87,106,61.2
547,161,815727445,1,0,8,25,56,79,111,55.800000000000004
548,161,815943059,1,1,3,7,31,67,83,38.2
549,161,815950525,1,0,17,40,76,95,122,70.0
550,161,816222072,1,1,13,26,63,93,115,62.0
551,161,816222440,1,0,9,17,38,49,98,42.2
552,161,816222452,1,1,21,36,62,90,113,64.4
553,161,816231765,1,1,7,7,10,21,60,21.0
554,161,816233479,1,1,6,15,28,44,64,31.400000000000002
555,161,816234106,1,1,20,24,69,98,140,70.2
556,161,817131190,1,1,12,28,45,73,115,54.6
557,161,816230404,1,1,10,28,53,89,110,58.0
558,161,816233726,1,1,11,27,72,99,138,69.4
559,161,816233952,1,1,15,41,67,79,116,63.60000000000001
560,161,816234702,1,1,7,35,53,95,119,61.8
561,161,816236470,1,1,11,24,63,84,113,59.00000000000001
562,161,816219060,1,1,9,28,60,78,103,55.6
563,161,816219614,1,1,5,28,45,66,92,47.2
564,161,816221664,1,0,10,20,43,70,89,46.400000000000006
565,161,816236591,1,1,17,41,79,104,138,75.80000000000001
566,161,815733054,1,1,11,34,70,89,129,66.6
567,161,815955151,1,0,14,34,41,59,83,46.2
568,161,815959774,1,1,14,33,66,94,142,69.80000000000001
569,161,816217974,1,0,20,36,68,99,142,73.0
570,161,816220521,1,1,20,33,66,100,145,72.80000000000001
571,161,816220564,1,1,16,29,64,92,129,66.0
572,161,816233704,1,1,16,22,54,86,114,58.400000000000006
573,161,816222071,1,1,17,25,50,93,121,61.2
574,161,816233627,1,0,11,31,40,59,84,45.0
575,161,816236656,1,1,7,22,50,66,89,46.8
576,161,816236916,1,1,1,21,42,67,105,47.2
577,161,817131100,1,1,17,31,52,68,108,55.2
578,161,816217771,1,1,21,24,58,71,97,54.2
579,161,816232490,1,1,19,36,63,87,117,64.4
580,161,816234174,1,1,1,20,38,52,89,40.0
581,161,817131407,1,1,8,22,53,72,94,49.8
582,161,815932207,1,1,3,3,13,21,21,12.2
583,161,816216506,1,1,23,39,63,87,104,63.2
584,161,816222421,1,1,4,29,59,90,123,61.00000000000001
585,161,816230016,1,1,5,14,37,50,68,34.800000000000004
586,161,816231124,1,1,15,31,54,82,135,63.400000000000006
587,161,816231779,1,0,7,9,34,67,103,44.0
588,161,816233904,1,1,13,30,60,74,109,57.2
589,161,816234094,1,1,6,24,69,99,122,64.0
590,161,816234290,1,1,9,29,52,74,100,52.8
591,161,815929175,1,1,2,9,41,71,114,47.400000000000006
592,161,815942921,1,1,11,22,51,75,119,55.6
593,161,815957022,1,0,11,24,53,86,132,61.2
594,161,815958065,1,1,9,14,57,88,124,58.400000000000006
595,161,816231695,1,1,6,7,40,56,75,36.800000000000004
596,161,816232076,1,1,10,25,43,58,101,47.400000000000006
597,161,816233676,1,1,16,36,65,86,126,65.8
598,161,816237021,1,1,14,29,65,72,103,56.6
599,161,815725715,1,1,6,16,52,79,119,54.400000000000006
600,161,815726420,1,1,9,29,51,80,107,55.2
601,161,815929041,1,1,17,33,79,97,136,72.4
602,161,815931494,1,1,6,11,48,76,94,47.0
603,161,815954900,1,1,15,24,57,89,99,56.8
604,161,816222417,1,1,16,39,80,110,145,78.0
605,161,816224241,1,0,5,10,33,66,102,43.2
606,161,817120115,1,1,9,18,37,63,93,44.0
607,161,815732244,1,0,4,22,31,55,101,42.6
608,161,815949921,1,1,6,31,59,88,130,62.800000000000004
609,161,815954927,1,1,8,35,68,92,128,66.20000000000002
610,161,816223121,1,1,5,29,53,59,70,43.2
611,161,816231777,1,1,17,37,76,111,131,74.4
612,161,816232619,1,1,11,22,61,99,129,64.4
613,161,816233645,1,1,7,24,41,64,86,44.400000000000006
614,161,817120074,1,0,0,0,0,3,22,5.0
615,161,817128762,1,0,0,0,0,0,11,2.2
616,161,817130669,1,1,13,27,55,82,108,57.00000000000001
617,161,817131629,1,1,21,24,56,75,101,55.400000000000006
618,161,816215614,1,1,1,19,53,80,119,54.400000000000006
619,161,816219121,1,1,30,33,70,104,142,75.80000000000001
620,161,816221722,1,1,18,27,59,89,126,63.800000000000004
621,161,817131410,1,0,8,17,44,72,92,46.60000000000001
622,161,815929640,1,1,12,25,48,91,131,61.400000000000006
623,161,815960757,1,1,11,27,64,95,139,67.2
624,161,815960922,1,1,11,30,61,95,125,64.4
625,161,815721207,1,1,10,27,55,89,127,61.60000000000001
626,161,815725612,1,1,13,36,77,97,125,69.60000000000001
627,161,815929162,1,1,4,23,60,99,132,63.60000000000001
628,161,815955555,1,1,8,20,34,58,88,41.6
629,161,816219299,1,1,25,40,66,98,133,72.4
630,161,816223175,1,1,9,27,72,98,146,70.4
631,161,816231926,1,0,11,33,49,78,98,53.800000000000004
632,161,817118975,1,1,6,22,36,53,89,41.2
633,161,817119725,1,1,8,32,55,77,119,58.2
634,161,817127627,1,1,20,38,49,81,106,58.800000000000004
635,161,815726465,1,1,6,26,45,84,125,57.2
636,161,815733061,1,0,0,0,0,0,0,0.0
637,161,815928725,1,1,17,37,66,81,120,64.2
638,161,815934016,1,1,16,31,47,87,114,59.0
639,161,815942609,1,1,11,32,61,82,130,63.2
640,161,815950652,1,1,11,31,71,97,144,70.8
641,161,815954246,1,1,4,16,38,52,71,36.2
642,161,816232562,1,1,9,32,64,93,139,67.4
643,161,817130565,1,1,13,21,57,91,108,58.00000000000001
644,161,815732249,1,1,1,22,54,100,125,60.400000000000006
645,161,815733116,1,1,9,19,48,61,67,40.800000000000004
646,161,815957545,1,1,15,27,43,72,104,52.2
647,161,815959759,1,1,5,14,59,73,104,51.0
648,161,815960914,1,1,6,23,64,98,148,67.80000000000001
649,161,816221514,1,1,16,29,57,88,126,63.2
650,161,816221571,1,1,12,32,73,97,134,69.60000000000001
651,161,816233469,1,1,14,44,56,75,120,61.800000000000004
652,161,815928075,1,0,13,32,56,88,127,63.2
653,161,815931715,1,1,9,19,55,82,124,57.8
654,161,815960000,1,0,12,32,61,85,117,61.400000000000006
655,161,816219009,1,1,13,32,49,72,113,55.800000000000004
656,161,816222255,1,1,16,35,57,84,124,63.2
657,161,816235510,1,1,0,0,1,2,9,2.4000000000000004
658,161,817118922,1,1,18,34,71,85,124,66.4
659,161,817120492,1,1,11,19,53,67,81,46.2
660,161,817127649,1,1,11,26,58,89,120,60.8
661,161,817128615,1,1,13,27,55,75,98,53.6
662,161,817130406,1,0,0,0,0,1,13,2.8000000000000003
663,161,815725714,1,1,13,30,57,84,122,61.2
664,161,815726644,1,0,0,0,2,31,66,19.8
665,161,815938615,1,1,9,10,21,44,101,37.0
666,161,815943106,1,1,0,7,39,51,104,40.2
667,161,815950954,1,1,7,12,39,56,67,36.2
668,161,815960912,1,1,16,31,68,88,111,62.800000000000004
669,161,816219029,1,1,6,15,20,29,38,21.6
670,161,816221929,1,1,1,8,23,41,57,26.0
671,161,816221975,1,1,8,21,38,59,76,40.400000000000006
672,161,817119444,1,0,14,26,41,61,87,45.80000000000001
673,161,815732496,1,1,1,16,28,33,62,28.0
674,161,815959691,1,1,10,27,54,97,141,65.80000000000001
675,161,816220046,1,1,7,23,37,64,90,44.2
676,161,816229741,1,1,17,33,68,89,122,65.80000000000001
677,161,816233667,1,1,3,21,53,79,95,50.2
678,161,817120142,1,1,11,43,75,106,139,74.8
679,161,817129520,1,1,23,40,73,112,151,79.80000000000001
680,161,815924240,1,1,6,6,35,66,105,43.6
681,161,815960042,1,1,9,28,58,85,120,60.0
682,161,816216527,1,1,11,27,62,103,133,67.2
683,161,816228772,1,1,11,31,60,92,107,60.2
684,161,816230219,1,1,7,29,58,101,146,68.20000000000002
685,161,816233945,1,1,9,35,62,93,123,64.4
686,161,817127797,1,1,10,24,38,46,56,34.800000000000004
687,161,817131070,1,1,8,21,54,78,110,54.2
688,161,817131150,1,1,20,35,55,79,108,59.4
689,161,815723967,1,1,15,51,97,127,151,88.2
690,161,815727451,1,1,1,6,17,47,87,31.6
691,161,815929475,1,1,22,38,73,83,127,68.60000000000001
692,161,815932559,1,1,11,37,63,95,125,66.2
693,161,816232412,1,1,18,32,67,97,145,71.8
694,161,816234012,1,1,15,35,69,83,124,65.2
695,161,817129590,1,1,18,41,79,98,119,71.0
696,161,815723962,1,1,4,12,29,44,70,31.8
697,161,815726656,1,1,17,29,65,100,134,69.0
698,161,816218595,1,0,15,37,65,94,123,66.80000000000001
699,161,816228942,1,1,10,33,51,83,111,57.60000000000001
700,161,816234296,1,1,11,23,38,56,106,46.800000000000004
701,161,816235492,1,1,14,36,67,94,133,68.80000000000001
702,161,817127597,1,1,20,47,80,106,127,76.0
703,161,817127626,1,1,13,33,56,57,85,48.800000000000004
704,161,816216624,1,1,17,29,58,85,125,62.800000000000004
705,161,816222042,1,1,17,46,72,79,118,66.4
706,161,816233742,1,1,10,33,65,107,155,74.0
707,161,816236164,1,1,16,31,65,87,130,65.8
708,161,815725242,1,0,9,20,30,50,93,40.400000000000006
709,161,815959966,1,0,0,0,0,1,13,2.8000000000000003
710,161,816219626,1,1,14,35,67,93,127,67.2
711,161,816221551,1,1,7,30,59,84,111,58.2
712,161,816236746,1,1,20,23,59,84,124,62.0
713,161,817130119,1,1,8,8,43,61,100,44.0
714,161,815929210,1,1,16,28,64,96,120,64.80000000000001
715,161,815959761,1,1,10,31,52,77,118,57.6
716,161,816216679,1,0,0,0,0,9,51,12.000000000000002
717,161,816217710,1,1,17,43,72,86,113,66.19999999999999
718,161,816222426,1,1,13,33,59,100,132,67.4
719,161,816230291,1,1,12,19,51,72,104,51.60000000000001
720,161,816232610,1,1,23,51,83,117,150,84.80000000000001
721,161,816232671,1,1,17,30,64,102,145,71.60000000000001
722,161,816236940,1,0,13,35,51,64,97,52.0
723,161,815929496,1,1,14,44,87,122,169,87.20000000000002
724,161,815959990,1,1,9,33,55,68,118,56.6
725,161,816219156,1,1,20,30,59,85,109,60.599999999999994
726,161,816236770,1,0,1,35,62,94,121,62.60000000000001
727,161,817131644,1,1,0,0,21,25,56,20.4
728,161,815732265,1,1,5,25,61,81,115,57.400000000000006
729,161,815932524,1,1,19,44,76,106,154,79.80000000000001
730,161,815959746,1,1,10,27,45,61,92,47.0
731,161,816228540,1,0,19,39,59,96,148,72.20000000000002
732,161,816231441,1,1,9,21,50,78,117,55.0
733,161,816232542,1,1,13,30,55,93,114,61.0
734,161,816232672,1,1,15,39,80,103,130,73.4
735,161,816233462,1,0,5,24,40,61,89,43.8
736,161,816233992,1,1,19,43,81,112,171,85.2
737,161,815725407,1,1,17,22,44,56,74,42.60000000000001
738,161,815959757,1,1,3,29,53,66,89,48.0
739,161,816218050,1,1,6,20,42,58,96,44.400000000000006
740,161,816222444,1,1,1,23,43,64,90,44.2
741,161,816224216,1,1,16,36,84,121,150,81.4
742,161,816232596,1,1,18,34,60,85,119,63.2
743,161,816234271,1,0,17,38,72,98,132,71.4
744,161,815726660,1,1,13,29,60,83,113,59.6
745,161,815726677,1,1,16,31,55,77,92,54.2
746,161,815727415,1,1,11,30,47,62,90,48.0
747,161,815955162,1,1,7,21,27,37,52,28.799999999999997
748,161,816221541,1,1,20,34,66,85,115,64.0
749,161,816236606,1,0,12,27,39,70,98,49.2
750,161,815929624,1,1,17,28,56,64,95,52.0
751,161,815955165,1,0,0,0,0,3,41,8.8
752,161,816221607,1,1,11,35,70,86,117,63.8
753,161,815929056,1,1,15,38,83,109,161,81.2
754,161,815931162,1,1,9,29,49,82,123,58.400000000000006
755,161,815954294,1,0,10,26,45,71,110,52.4
756,161,816219444,1,1,11,13,33,48,68,34.60000000000001
757,161,816219647,1,1,15,39,76,99,115,68.8
758,161,816228909,1,1,12,24,51,74,105,53.2
759,161,816233995,1,1,19,31,77,112,163,80.4
760,161,816234140,1,1,5,11,45,82,110,50.6
761,161,816234456,1,1,2,22,48,74,127,54.60000000000001
762,161,816236921,1,1,10,31,64,86,123,62.800000000000004
763,161,817119757,1,0,4,17,44,66,96,45.400000000000006
764,161,817130026,1,0,13,38,52,72,114,57.8
765,161,815725667,1,1,12,21,35,72,117,51.400000000000006
766,161,815960206,1,1,8,23,57,79,115,56.400000000000006
767,161,816219646,1,1,17,36,52,77,114,59.2
768,161,816220072,1,1,7,31,69,88,126,64.2
769,161,816233922,1,1,18,29,64,103,135,69.80000000000001
770,161,817120669,1,1,5,18,56,97,124,60.0
771,161,817131550,1,0,7,24,43,72,97,48.60000000000001
772,161,815733105,1,1,10,26,56,79,109,56.0
773,161,815942760,1,1,22,31,43,56,78,46.00000000000001
774,161,815954792,1,1,9,29,68,93,125,64.80000000000001
775,161,815957052,1,1,17,33,67,104,142,72.60000000000001
776,161,816231077,1,1,5,21,29,35,59,29.8
777,161,816233725,1,1,8,23,59,85,119,58.8
778,161,816237076,1,1,22,44,73,103,132,74.80000000000001
779,161,817129797,1,1,10,25,50,83,119,57.400000000000006
780,161,815959791,1,1,8,19,47,71,87,46.400000000000006
781,161,816227772,1,1,4,9,28,44,83,33.6
782,161,816231496,1,1,25,48,82,104,138,79.4
783,161,816234121,1,1,4,15,39,59,80,39.400000000000006
784,161,817127551,1,1,18,32,49,64,88,50.2
785,161,817130499,1,1,13,30,48,72,95,51.6
786,161,815960954,1,1,7,27,68,95,116,62.60000000000001
787,161,816231916,1,1,10,26,54,73,95,51.6
788,161,816232524,1,1,13,27,68,93,110,62.2
789,161,817130124,1,1,4,28,50,72,110,52.8
790,161,815733042,1,1,9,29,64,77,100,55.800000000000004
791,161,815955690,1,1,18,36,57,67,86,52.8
792,161,816220126,1,1,19,38,62,76,108,60.6
793,161,816230915,1,1,8,24,45,63,99,47.8
794,161,816232549,1,1,20,26,61,95,120,64.4
795,161,816232646,1,1,7,36,52,78,126,59.800000000000004
796,161,815720405,1,0,6,9,10,16,37,15.6
797,161,815732979,1,0,5,15,40,84,111,51.0
798,161,815959915,1,1,9,21,45,59,79,42.6
799,161,816222406,1,1,13,34,58,81,131,63.400000000000006
800,161,817119654,1,0,16,31,51,73,103,54.800000000000004
801,161,817127795,1,1,7,24,45,69,95,48.0
802,161,815733104,1,0,7,11,22,27,44,22.200000000000003
803,161,815929049,1,1,8,25,55,80,99,53.400000000000006
804,161,815929446,1,1,10,19,46,68,93,47.2
805,161,815929505,1,1,21,43,70,92,115,68.2
806,161,816219446,1,1,20,32,62,95,148,71.4
807,161,816222414,1,1,12,36,78,120,154,80.0
808,161,816230144,1,1,14,24,60,78,117,58.60000000000001
809,161,816232620,1,1,28,34,55,76,117,62.0
810,161,816233997,1,1,22,35,57,106,147,73.4
811,161,816234255,1,1,20,49,85,106,137,79.4
812,161,817129505,1,0,4,16,37,65,89,42.2
813,161,815929470,1,1,25,41,61,90,114,66.2
814,161,815932227,1,1,10,25,52,60,86,46.599999999999994
815,161,816222045,1,1,12,35,73,116,148,76.80000000000001
816,161,816233652,1,1,6,19,44,54,82,41.0
817,161,816233947,1,1,14,32,58,82,125,62.2
818,161,816236245,1,1,14,38,81,117,150,80.0
819,161,817118692,1,1,7,27,51,86,106,55.400000000000006
820,161,817130114,1,1,2,21,48,81,125,55.400000000000006
821,161,815733112,1,1,8,31,62,97,122,64.00000000000001
822,161,815943099,1,1,14,31,50,73,94,52.400000000000006
823,161,816216919,1,1,10,27,65,89,119,62.0
824,161,816234129,1,1,14,28,92,125,162,84.2
825,161,815726650,1,1,15,37,84,104,144,76.8
826,161,815928775,1,1,16,36,62,93,119,65.2
827,161,815955224,1,1,22,33,59,75,124,62.599999999999994
828,161,815957059,1,1,7,23,35,55,90,42.0
829,161,815958291,1,1,19,37,65,87,124,66.4
830,161,816221495,1,1,8,19,42,61,93,44.6
831,161,816235006,1,1,17,45,75,114,141,78.4
832,161,816236649,1,1,10,19,28,45,70,34.400000000000006
833,161,816221499,1,1,11,36,63,97,110,63.400000000000006
834,161,817120101,1,0,0,0,0,0,26,5.2
835,161,816216916,1,1,5,14,39,83,126,53.400000000000006
836,161,816219642,1,1,7,25,41,55,64,38.400000000000006
837,161,816221549,1,1,14,34,59,84,109,60.0
838,161,816234207,1,1,10,18,51,77,117,54.60000000000001
839,161,817120261,1,1,1,14,43,60,98,43.2
840,161,817128721,1,1,5,19,57,72,107,52.0
841,161,815929216,1,1,4,20,53,81,120,55.6
842,161,815932715,1,1,16,25,69,86,120,63.2
843,161,815938706,1,1,13,19,42,61,96,46.2
844,161,816222410,1,1,5,21,38,48,51,32.6
845,161,816223576,1,1,8,21,52,70,92,48.60000000000001
846,161,816224565,1,1,12,30,41,64,96,48.60000000000001
847,161,817119674,1,1,17,35,53,77,125,61.4
848,161,815725012,1,0,8,23,46,60,84,44.2
849,161,815928707,1,1,11,23,66,86,135,64.2
850,161,815934127,1,1,3,5,29,44,62,28.6
851,161,815942601,1,1,18,27,54,76,110,57.0
852,161,815950649,1,1,24,31,46,61,76,47.60000000000001
853,161,815955229,1,0,10,33,52,84,121,60.0
854,161,816228905,1,1,10,17,41,67,102,47.400000000000006
855,161,816233901,1,1,15,28,53,76,106,55.60000000000001
856,161,817119711,1,0,0,0,0,24,62,17.200000000000003
857,161,815726694,1,1,5,24,59,71,103,52.400000000000006
858,161,815928740,1,1,20,33,73,86,118,66.0
859,161,815928795,1,1,13,27,60,96,138,66.80000000000001
860,161,815954124,1,1,13,36,68,100,114,66.2
861,161,815955600,1,1,8,22,58,84,119,58.2
862,161,817130142,1,1,9,22,62,91,125,61.8
863,161,815733067,1,1,5,29,39,59,93,45.0
864,161,815929099,1,1,10,26,62,90,134,64.4
865,161,815957927,1,1,13,26,54,56,83,46.400000000000006
866,161,816231492,1,1,17,37,73,115,144,77.2
867,161,816234002,1,0,20,37,61,93,127,67.60000000000001
868,161,817119404,1,0,16,37,56,84,125,63.60000000000001
869,161,817130461,1,1,16,29,59,81,90,55.0
870,161,815957171,1,1,14,42,69,103,131,71.80000000000001
871,161,816221507,1,1,7,27,53,68,99,50.800000000000004
872,161,816222422,1,1,10,30,74,92,129,67.0
873,161,815959651,1,1,12,32,76,108,146,74.80000000000001
874,161,815959794,1,1,13,45,65,100,139,72.4
875,161,815959906,1,0,3,3,12,41,69,25.6
876,161,816219101,1,0,7,24,39,63,98,46.2
877,161,816222461,1,0,0,0,2,10,53,13.000000000000002
878,161,816236519,1,1,9,21,52,69,114,53.0
879,161,815733029,1,1,11,23,39,52,77,40.4
880,161,816227062,1,1,16,38,62,95,126,67.4
881,161,816232226,1,1,5,24,56,85,106,55.2
882,161,816234046,1,1,6,17,36,54,77,38.0
883,161,816235945,1,1,0,0,10,33,65,21.6
884,161,815726614,1,1,19,36,57,90,113,63.0
885,161,815932006,1,1,2,17,57,90,123,57.800000000000004
886,161,816218547,1,1,17,36,60,72,107,58.400000000000006
887,161,816231747,1,1,6,30,53,85,115,57.8
888,161,817120557,1,1,11,30,58,65,91,51.0
889,161,817131147,1,1,11,29,56,87,142,65.00000000000001
890,161,815931544,1,0,18,36,53,71,93,54.2
891,161,815932069,1,1,8,33,69,98,126,66.80000000000001
892,161,815939921,1,1,14,33,76,115,148,77.2
893,161,816221916,1,1,12,30,64,87,103,59.20000000000001
894,161,816234466,1,1,0,0,2,2,29,6.6000000000000005
895,161,817131499,1,1,11,23,32,58,91,43.0
896,161,815725009,1,1,25,48,68,100,134,75.0
897,161,815732521,1,1,15,24,48,85,135,61.400000000000006
898,161,815733147,1,1,10,26,56,76,116,56.800000000000004
899,161,815931619,1,1,12,29,61,77,112,58.2
900,161,816232452,1,1,12,22,47,90,127,59.60000000000001
901,161,816234151,1,1,3,28,56,82,100,53.800000000000004
902,161,815726456,1,1,8,16,42,69,93,45.6
903,161,815931614,1,1,8,10,34,66,105,44.6
904,161,815933171,1,1,0,0,1,2,36,7.800000000000001
905,161,816222952,1,1,14,25,55,76,110,56.0
906,161,816228655,1,1,4,33,72,80,116,61.0
907,161,816230526,1,1,5,26,73,111,159,74.8
908,161,816234249,1,1,9,28,57,78,101,54.60000000000001
909,161,816234276,1,0,11,33,46,80,97,53.400000000000006
910,161,817119467,1,1,11,19,47,84,111,54.400000000000006
911,161,816221425,1,1,5,25,63,97,139,65.8
912,161,816221520,1,0,8,22,36,57,90,42.6
913,161,816221579,1,1,23,34,82,113,139,78.2
914,161,816234504,1,0,10,34,46,59,78,45.400000000000006
915,161,815725671,1,0,16,24,47,78,112,55.400000000000006
916,161,815733012,1,1,18,36,67,94,129,68.8
917,161,815954164,1,1,8,18,48,78,104,51.2
918,161,816221997,1,1,15,30,51,71,94,52.2
919,161,815725415,1,1,11,21,44,58,83,43.400000000000006
920,161,815733011,1,1,0,13,42,68,103,45.2
921,161,815928755,1,1,20,34,78,127,175,86.80000000000001
922,161,815938699,1,1,22,29,45,57,98,50.2
923,161,815939205,1,0,20,38,73,112,152,79.00000000000001
924,161,816232697,1,1,11,32,72,104,160,75.8
925,161,817119442,1,1,9,29,70,98,108,62.800000000000004
926,161,817129701,1,1,9,28,57,88,120,60.400000000000006
927,161,815732472,1,1,0,18,37,63,115,46.6
928,161,816233649,1,0,16,26,47,66,115,54.0
929,161,815733106,1,1,26,59,93,125,161,92.80000000000001
930,161,816228920,1,1,13,16,48,70,106,50.60000000000001
931,161,815732997,1,1,26,40,70,90,119,69.0
932,161,815957042,1,1,1,18,40,73,118,50.0
933,161,815957552,1,1,7,21,51,83,118,56.00000000000001
934,161,816221525,1,1,14,31,55,86,127,62.60000000000001
935,161,815725026,1,1,11,33,58,71,86,51.8
936,161,815733121,1,1,17,45,77,108,141,77.60000000000001
937,161,815928427,1,1,16,33,72,110,146,75.4
938,161,815928747,1,1,0,2,34,50,83,33.800000000000004
939,161,815953590,1,1,15,32,53,88,118,61.2
940,161,815953924,1,1,13,31,57,91,134,65.2
941,161,815955201,1,1,9,26,34,57,102,45.60000000000001
942,161,815960769,1,1,22,51,70,95,106,68.80000000000001
943,161,816221504,1,1,12,22,60,87,107,57.60000000000001
944,161,816230176,1,1,20,39,57,87,90,58.60000000000001
945,161,817120674,1,1,16,33,71,98,134,70.4
946,161,815957047,1,1,8,24,57,88,108,57.00000000000001
947,161,816221524,1,1,12,25,62,90,116,61.0
948,161,816231664,1,1,0,13,38,76,118,49.0
949,161,816234146,1,1,10,32,52,68,109,54.2
950,161,816236106,1,1,4,11,24,27,38,20.8
951,161,817118906,1,1,12,24,45,78,117,55.2
952,161,817120502,1,1,4,18,52,72,103,49.800000000000004
953,161,817131044,1,1,12,18,49,71,109,51.8
954,161,815725590,1,1,11,28,59,79,97,54.80000000000001
955,161,815939266,1,1,13,22,47,49,77,41.6
956,161,816221665,1,1,22,40,80,102,113,71.4
957,161,816232617,1,1,13,35,55,79,103,57.00000000000001
958,161,816236142,1,1,13,18,37,64,99,46.2
959,161,815726649,1,1,18,36,84,108,159,81.0
960,161,815928660,1,1,11,20,53,77,101,52.400000000000006
961,161,815960014,1,0,0,0,6,15,45,13.2
962,161,816230264,1,1,8,20,57,87,104,55.2
963,161,816232570,1,1,12,31,55,85,98,56.2
964,161,816234490,1,1,13,19,41,69,108,50.0
965,161,815725620,1,1,12,18,50,70,87,47.400000000000006
966,161,815732272,1,1,12,21,43,69,117,52.400000000000006
967,161,816221506,1,1,6,13,50,66,111,49.2
968,161,816227776,1,1,18,36,67,90,128,67.80000000000001
969,161,816232554,1,1,19,37,77,113,143,77.80000000000001
970,161,815938776,1,1,11,32,57,86,133,63.800000000000004
971,161,815943102,1,0,22,50,69,107,129,75.4
972,161,816216457,1,1,10,15,46,82,132,57.0
973,161,816216569,1,1,6,30,75,93,128,66.4
974,161,816221469,1,1,15,34,53,82,106,58.00000000000001
975,161,816227244,1,1,2,31,46,70,113,52.400000000000006
976,161,816232627,1,1,15,25,64,90,121,63.0
977,161,816236565,1,1,13,26,80,99,130,69.6
978,161,815953997,1,0,9,32,56,86,113,59.2
979,161,816219116,1,1,12,37,81,109,163,80.4
980,161,817130014,1,1,19,53,92,111,124,79.80000000000001
981,161,815929445,1,1,14,30,67,93,113,63.400000000000006
982,161,815944949,1,1,13,24,40,61,106,48.800000000000004
983,161,815950907,1,1,13,25,49,68,84,47.8
984,161,815959146,1,1,8,27,60,99,130,64.8
985,161,816217702,1,1,27,51,79,109,136,80.4
986,161,816221602,1,1,11,29,53,88,123,60.800000000000004
987,161,816221745,1,1,21,43,79,100,128,74.2
988,161,816232525,1,1,20,38,80,89,125,70.4
989,161,817129610,1,1,11,25,49,59,84,45.6
990,161,815928440,1,0,14,35,47,76,106,55.60000000000001
991,161,815928670,1,1,28,45,69,104,118,72.80000000000001
992,161,816220075,1,0,7,16,37,56,90,41.2
993,161,816221527,1,1,16,32,80,114,158,80.0
994,161,816221941,1,1,19,42,85,115,159,84.0
995,161,816231911,1,1,24,31,68,82,124,65.8
996,161,816236552,1,0,1,23,56,86,113,55.800000000000004
997,161,817120561,1,0,0,0,10,45,75,26.0
998,161,815725216,1,1,21,34,62,99,132,69.60000000000001
999,161,815732540,1,0,15,38,57,89,135,66.8
1000,161,817119655,1,1,17,33,62,78,117,61.400000000000006
1001,161,817130195,1,1,16,31,48,61,85,48.2
1002,161,815726221,1,1,7,21,49,76,83,47.2
1003,161,815732991,1,1,3,26,60,95,121,61.0
1004,161,816221502,1,1,8,24,51,65,90,47.6
1005,161,816221522,1,1,8,26,43,51,61,37.800000000000004
1006,161,816234414,1,1,14,36,60,68,81,51.8
1007,161,816236549,1,1,10,26,53,91,113,58.6
1008,161,816236976,1,1,5,34,64,88,126,63.400000000000006
1009,161,815727722,1,1,24,32,63,91,120,66.0
1010,161,815732446,1,1,6,7,54,83,132,56.400000000000006
