,city_id,block_id,opportunity_cost
7638,360,8b30a406d956fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7639,360,8b30a406d952fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7640,360,8b30a406d950fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7641,360,8b30a406d951fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7642,360,8b30a406d953fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7643,360,8b30a406d955fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7644,360,8b30a406d954fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7645,360,8b30a406ebadfff,"{'9': 1.1867343187332153, '10': 0.0, '11': 0.0}"
7646,360,8b30a406ebaafff,"{'9': 1.1867343187332153, '10': 0.0, '11': 0.0}"
7647,360,8b30a406eba8fff,"{'9': 1.1867343187332153, '10': 0.0, '11': 0.0}"
7648,360,8b30a406ebabfff,"{'9': 1.1867343187332153, '10': 0.0, '11': 0.0}"
7649,360,8b30a406eba9fff,"{'9': 1.1867343187332153, '10': 0.0, '11': 0.0}"
7650,360,8b30a4a934e4fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7651,360,8b30a4a934e3fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7652,360,8b30a4a934e6fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7653,360,8b30a4a934e5fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7654,360,8b30a4a934e1fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7655,360,8b30a4a934e0fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7656,360,8b30a4a934e2fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7657,360,8b30a4a9a1a8fff,"{'9': 0.8731777295470238, '10': 0.0, '11': 0.0}"
7658,360,8b30a4a9a1aefff,"{'9': 0.8731777295470238, '10': 0.0, '11': 0.0}"
7659,360,8b30a4a9a1abfff,"{'9': 0.8731777295470238, '10': 0.0, '11': 0.0}"
7660,360,8b30a4a9a1a9fff,"{'9': 0.8731777295470238, '10': 0.0, '11': 0.0}"
7661,360,8b30a4a9a1aafff,"{'9': 0.8731777295470238, '10': 0.0, '11': 0.0}"
7662,360,8b30a4a9a1adfff,"{'9': 0.8731777295470238, '10': 0.0, '11': 0.0}"
7663,360,8b30a4a9a1acfff,"{'9': 0.8731777295470238, '10': 0.0, '11': 0.0}"
7664,360,8b30a4069851fff,"{'9': 1.662333792448044, '10': 0.7777315139770508, '11': 0.7721572040997702}"
7665,360,8b30a4069855fff,"{'9': 1.662333792448044, '10': 0.7777315139770508, '11': 0.0}"
7666,360,8b30a4069852fff,"{'9': 1.662333792448044, '10': 0.7777315139770508, '11': 0.0}"
7667,360,8b30a4069853fff,"{'9': 1.662333792448044, '10': 0.7777315139770508, '11': 0.0}"
7668,360,8b30a4069854fff,"{'9': 1.662333792448044, '10': 0.7777315139770508, '11': 0.0}"
7669,360,8b30a4069856fff,"{'9': 1.662333792448044, '10': 0.7777315139770508, '11': 0.55775347989181}"
7670,360,8b30a4069850fff,"{'9': 1.662333792448044, '10': 0.7777315139770508, '11': 0.0}"
7671,360,8b30a406cc5cfff,"{'9': 0.9954787890116373, '10': 0.0, '11': 0.0}"
7672,360,8b30a406cc5afff,"{'9': 0.9954787890116373, '10': 0.0, '11': 0.0}"
7673,360,8b30a406cc59fff,"{'9': 0.9954787890116373, '10': 0.0, '11': 0.0}"
7674,360,8b30a406cc5dfff,"{'9': 0.9954787890116373, '10': 0.0, '11': 0.0}"
7675,360,8b30a406cc58fff,"{'9': 0.9954787890116373, '10': 0.0, '11': 0.0}"
7676,360,8b30a406cc5efff,"{'9': 0.9954787890116373, '10': 0.0, '11': 0.0}"
7677,360,8b30a406cc5bfff,"{'9': 0.9954787890116373, '10': 0.0, '11': 0.0}"
7678,360,8b30a4068cf4fff,"{'9': 1.0157204866409302, '10': 0.0, '11': 0.0}"
7679,360,8b30a4068cf6fff,"{'9': 1.0157204866409302, '10': 0.0, '11': 0.0}"
7680,360,8b30a4068cf5fff,"{'9': 1.0157204866409302, '10': 0.0, '11': 0.0}"
7681,360,8b30a4068cf0fff,"{'9': 1.0157204866409302, '10': 0.0, '11': 0.0}"
7682,360,8b30a4068cf1fff,"{'9': 1.0157204866409302, '10': 0.0, '11': 0.0}"
7683,360,8b30a4069cb1fff,"{'9': 1.3748029443629823, '10': 0.0, '11': 0.0}"
7684,360,8b30a4069cb3fff,"{'9': 1.3748029443629823, '10': 0.0, '11': 0.0}"
7685,360,8b30a4069cb4fff,"{'9': 1.3748029443629823, '10': 0.0, '11': 0.0}"
7686,360,8b30a4069cb2fff,"{'9': 1.3748029443629823, '10': 0.0, '11': 0.0}"
7687,360,8b30a4069cb0fff,"{'9': 1.3748029443629823, '10': 0.0, '11': 0.0}"
7688,360,8b30a4069cb6fff,"{'9': 1.3748029443629823, '10': 0.0, '11': 0.0}"
7689,360,8b30a4069cb5fff,"{'9': 1.3748029443629823, '10': 0.0, '11': 0.0}"
7690,360,8b30a406c085fff,"{'9': 0.40690529346466064, '10': 0.0, '11': 0.0}"
7691,360,8b30a406c083fff,"{'9': 0.40690529346466064, '10': 0.0, '11': 0.0}"
7692,360,8b30a406c080fff,"{'9': 0.40690529346466064, '10': 0.0, '11': 0.0}"
7693,360,8b30a406c084fff,"{'9': 0.40690529346466064, '10': 0.0, '11': 0.0}"
7694,360,8b30a406c081fff,"{'9': 0.40690529346466064, '10': 0.0, '11': 0.0}"
7695,360,8b30a406c082fff,"{'9': 0.40690529346466064, '10': 0.0, '11': 0.0}"
7696,360,8b30a406c086fff,"{'9': 0.40690529346466064, '10': 0.0, '11': 0.0}"
7697,360,8b30a406c819fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7698,360,8b30a406c81bfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7699,360,8b30a406c81afff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7700,360,8b30a406c81dfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7701,360,8b30a406c81efff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7702,360,8b30a406c818fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7703,360,8b30a406c81cfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7704,360,8b30a4069bb1fff,"{'9': 0.239378563595335, '10': 0.0, '11': 0.0}"
7705,360,8b30a4069bb5fff,"{'9': 0.239378563595335, '10': 0.0, '11': 0.0}"
7706,360,8b30a4069bb6fff,"{'9': 0.239378563595335, '10': 0.0, '11': 0.0}"
7707,360,8b30a4069bb3fff,"{'9': 0.239378563595335, '10': 0.0, '11': 0.0}"
7708,360,8b30a4069bb2fff,"{'9': 0.239378563595335, '10': 0.0, '11': 0.0}"
7709,360,8b30a4069bb4fff,"{'9': 0.239378563595335, '10': 0.0, '11': 0.0}"
7710,360,8b30a4069bb0fff,"{'9': 0.239378563595335, '10': 0.0, '11': 0.0}"
7711,360,8b30a406c000fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7712,360,8b30a406c003fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7713,360,8b30a406c001fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7714,360,8b30a406c002fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7715,360,8b30a406c005fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7716,360,8b30a406c004fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7717,360,8b30a406c006fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7718,360,8b30a406c8aefff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7719,360,8b30a406c8aafff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7720,360,8b30a406c8acfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7721,360,8b30a406c8a8fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7722,360,8b30a406c8adfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7723,360,8b30a406c8a9fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7724,360,8b30a406c8abfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7725,360,8b30a406ccc3fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7726,360,8b30a406ccc6fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7727,360,8b30a406ccc0fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7728,360,8b30a406ccc4fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7729,360,8b30a406ccc5fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7730,360,8b30a406ccc2fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7731,360,8b30a406ccc1fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7732,360,8b30a406d3a2fff,"{'9': 1.118032998715838, '10': 1.8743477064938772, '11': 0.0}"
7733,360,8b30a406d3a5fff,"{'9': 1.118032998715838, '10': 1.8743477064938772, '11': 1.5385097448302707}"
7734,360,8b30a406d3a6fff,"{'9': 1.118032998715838, '10': 1.8743477064938772, '11': 0.0}"
7735,360,8b30a406d3a3fff,"{'9': 1.118032998715838, '10': 1.8743477064938772, '11': 0.0}"
7736,360,8b30a406d3a1fff,"{'9': 1.118032998715838, '10': 1.8743477064938772, '11': 1.3709035656707167}"
7737,360,8b30a406d3a4fff,"{'9': 1.118032998715838, '10': 1.8743477064938772, '11': 1.1999771743753818}"
7738,360,8b30a406d3a0fff,"{'9': 1.118032998715838, '10': 1.8743477064938772, '11': 0.0}"
7739,360,8b30a406e770fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7740,360,8b30a406e774fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7741,360,8b30a406e771fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7742,360,8b30a406e773fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7743,360,8b30a406e775fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7744,360,8b30a406e776fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7745,360,8b30a406e772fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7746,360,8b30a4a92515fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7747,360,8b30a4a92513fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7748,360,8b30a4a92512fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7749,360,8b30a4a92510fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7750,360,8b30a4a92514fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7751,360,8b30a4a92516fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7752,360,8b30a4a92511fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7753,360,8b30a4a9a2e2fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
7754,360,8b30a4a9a2e1fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
7755,360,8b30a4a9a2e6fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
7756,360,8b30a4a9a2e4fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
7757,360,8b30a4a9a2e5fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
7758,360,8b30a4a9a2e0fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
7759,360,8b30a4a9a2e3fff,"{'9': 0.4565896332263947, '10': 0.0, '11': 0.0}"
7760,360,8b30a4068766fff,"{'9': 1.3794920102638357, '10': 0.0, '11': 0.0}"
7761,360,8b30a4068763fff,"{'9': 1.3794920102638357, '10': 0.0, '11': 0.0}"
7762,360,8b30a4068765fff,"{'9': 1.3794920102638357, '10': 0.0, '11': 0.0}"
7763,360,8b30a4068761fff,"{'9': 1.3794920102638357, '10': 0.0, '11': 0.0}"
7764,360,8b30a4068762fff,"{'9': 1.3794920102638357, '10': 0.0, '11': 0.0}"
7765,360,8b30a4068760fff,"{'9': 1.3794920102638357, '10': 0.0, '11': 0.0}"
7766,360,8b30a4068764fff,"{'9': 1.3794920102638357, '10': 0.0, '11': 0.0}"
7767,360,8b30a406d6f3fff,"{'9': 0.5043164798989892, '10': 0.0, '11': 0.0}"
7768,360,8b30a406d6f6fff,"{'9': 0.5043164798989892, '10': 0.0, '11': 0.0}"
7769,360,8b30a406d6f0fff,"{'9': 0.5043164798989892, '10': 0.0, '11': 0.0}"
7770,360,8b30a406d6f2fff,"{'9': 0.5043164798989892, '10': 0.0, '11': 0.0}"
7771,360,8b30a406d6f5fff,"{'9': 0.5043164798989892, '10': 0.0, '11': 0.0}"
7772,360,8b30a406d6f1fff,"{'9': 0.5043164798989892, '10': 0.0, '11': 0.0}"
7773,360,8b30a406d6f4fff,"{'9': 0.5043164798989892, '10': 0.0, '11': 0.0}"
7774,360,8b30a4a9e081fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7775,360,8b30a4068712fff,"{'9': 0.8550680389006933, '10': 1.6654059141874313, '11': 0.0}"
7776,360,8b30a4068710fff,"{'9': 0.8550680389006933, '10': 1.6654059141874313, '11': 0.0}"
7777,360,8b30a4068716fff,"{'9': 0.8550680389006933, '10': 1.6654059141874313, '11': 0.0}"
7778,360,8b30a4068714fff,"{'9': 0.8550680389006933, '10': 1.6654059141874313, '11': 0.0}"
7779,360,8b30a4068715fff,"{'9': 0.8550680389006933, '10': 1.6654059141874313, '11': 0.0}"
7780,360,8b30a4068711fff,"{'9': 0.8550680389006933, '10': 1.6654059141874313, '11': 0.0}"
7781,360,8b30a4068713fff,"{'9': 0.8550680389006933, '10': 1.6654059141874313, '11': 0.0}"
7782,360,8b30a406c309fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7783,360,8b30a406c30efff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7784,360,8b30a406c30cfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7785,360,8b30a406c30afff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7786,360,8b30a406c30dfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7787,360,8b30a406c308fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7788,360,8b30a406c30bfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7789,360,8b30a406d276fff,"{'9': 1.3472390921486843, '10': 0.0, '11': 0.0}"
7790,360,8b30a406d271fff,"{'9': 1.3472390921486843, '10': 0.0, '11': 0.0}"
7791,360,8b30a406d275fff,"{'9': 1.3472390921486843, '10': 0.0, '11': 0.0}"
7792,360,8b30a406d274fff,"{'9': 1.3472390921486843, '10': 0.0, '11': 0.0}"
7793,360,8b30a406d273fff,"{'9': 1.3472390921486843, '10': 0.0, '11': 0.0}"
7794,360,8b30a406d272fff,"{'9': 1.3472390921486843, '10': 0.0, '11': 0.0}"
7795,360,8b30a406d270fff,"{'9': 1.3472390921486843, '10': 0.0, '11': 0.0}"
7796,360,8b30a4061769fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7797,360,8b30a406176bfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7798,360,8b30a4061768fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7799,360,8b30a406176dfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7800,360,8b30a406176cfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7801,360,8b30a406176efff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7802,360,8b30a406176afff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7803,360,8b30a406b8e8fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7804,360,8b30a406b8eefff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7805,360,8b30a406b8e9fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7806,360,8b30a406b8edfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7807,360,8b30a406b8ecfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7808,360,8b30a406cb56fff,"{'9': 2.791800267317078, '10': 2.791800267317078, '11': 0.0}"
7809,360,8b30a406cb50fff,"{'9': 2.791800267317078, '10': 2.791800267317078, '11': 1.711777692563428}"
7810,360,8b30a406cb55fff,"{'9': 2.791800267317078, '10': 2.791800267317078, '11': 0.0}"
7811,360,8b30a406cb51fff,"{'9': 2.791800267317078, '10': 2.791800267317078, '11': 1.005473666869361}"
7812,360,8b30a406cb53fff,"{'9': 2.791800267317078, '10': 2.791800267317078, '11': 1.4859644346698255}"
7813,360,8b30a406cb54fff,"{'9': 2.791800267317078, '10': 2.791800267317078, '11': 0.0}"
7814,360,8b30a406cb52fff,"{'9': 2.791800267317078, '10': 2.791800267317078, '11': 0.0}"
7815,360,8b30a406d119fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7816,360,8b30a406d11bfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7817,360,8b30a406d11cfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7818,360,8b30a406d11dfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7819,360,8b30a406d11afff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7820,360,8b30a406d118fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7821,360,8b30a406d11efff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7822,360,8b30a4069844fff,"{'9': 1.662333792448044, '10': 0.0, '11': 0.0}"
7823,360,8b30a4069841fff,"{'9': 1.662333792448044, '10': 0.0, '11': 1.0644970401522071}"
7824,360,8b30a4069845fff,"{'9': 1.662333792448044, '10': 0.0, '11': 0.0}"
7825,360,8b30a4069846fff,"{'9': 1.662333792448044, '10': 0.0, '11': 0.0}"
7826,360,8b30a4069843fff,"{'9': 1.662333792448044, '10': 0.0, '11': 0.0}"
7827,360,8b30a4069842fff,"{'9': 1.662333792448044, '10': 0.0, '11': 0.0}"
7828,360,8b30a4069840fff,"{'9': 1.662333792448044, '10': 0.0, '11': 0.0}"
7829,360,8b30a4a936eafff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7830,360,8b30a4a936edfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7831,360,8b30a4a936ebfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7832,360,8b30a4a936ecfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7833,360,8b30a4a936e9fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7834,360,8b30a4a936eefff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7835,360,8b30a4a936e8fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7836,360,8b30a40690c4fff,"{'9': 1.0482612714171409, '10': 0.0, '11': 0.0}"
7837,360,8b30a40690c2fff,"{'9': 1.0482612714171409, '10': 0.0, '11': 0.0}"
7838,360,8b30a40690c0fff,"{'9': 1.0482612714171409, '10': 0.0, '11': 0.0}"
7839,360,8b30a40690c5fff,"{'9': 1.0482612714171409, '10': 0.0, '11': 0.0}"
7840,360,8b30a40690c3fff,"{'9': 1.0482612714171409, '10': 0.0, '11': 0.0}"
7841,360,8b30a40690c6fff,"{'9': 1.0482612714171409, '10': 0.0, '11': 0.0}"
7842,360,8b30a40690c1fff,"{'9': 1.0482612714171409, '10': 0.0, '11': 0.0}"
7843,360,8b30a40610d4fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7844,360,8b30a40610d3fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7845,360,8b30a40610d1fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7846,360,8b30a40610d6fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7847,360,8b30a40610d5fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7848,360,8b30a40610d0fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7849,360,8b30a40610d2fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7850,360,8b30a40614f5fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7851,360,8b30a4069714fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7852,360,8b30a4069712fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7853,360,8b30a4069716fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7854,360,8b30a4068a08fff,"{'9': 1.1373963825051383, '10': 1.1159306958391162, '11': 0.0}"
7855,360,8b30a4068a0cfff,"{'9': 1.1373963825051383, '10': 1.1159306958391162, '11': 1.3218990575308087}"
7856,360,8b30a4068a0afff,"{'9': 1.1373963825051383, '10': 1.1159306958391162, '11': 0.0}"
7857,360,8b30a4068a0dfff,"{'9': 1.1373963825051383, '10': 1.1159306958391162, '11': 1.1639506036658438}"
7858,360,8b30a4068a0efff,"{'9': 1.1373963825051383, '10': 1.1159306958391162, '11': 0.0}"
7859,360,8b30a4068a09fff,"{'9': 1.1373963825051383, '10': 1.1159306958391162, '11': 0.0}"
7860,360,8b30a4068a0bfff,"{'9': 1.1373963825051383, '10': 1.1159306958391162, '11': 0.0}"
7861,360,8b30a406a954fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7862,360,8b30a406a955fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7863,360,8b30a406a951fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7864,360,8b30a406a952fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7865,360,8b30a406a953fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7866,360,8b30a406a956fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7867,360,8b30a406a950fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7868,360,8b30a406c4c4fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7869,360,8b30a406c4c5fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7870,360,8b30a406c4c0fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7871,360,8b30a406c4c2fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7872,360,8b30a406c4c6fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7873,360,8b30a406c4c1fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7874,360,8b30a406c4c3fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7875,360,8b30a406c848fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7876,360,8b30a406c849fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7877,360,8b30a406c84efff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7878,360,8b30a406c84afff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7879,360,8b30a406c84cfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7880,360,8b30a406c84bfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7881,360,8b30a406c84dfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7882,360,8b30a406cd82fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7883,360,8b30a406cd83fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7884,360,8b30a406cd81fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7885,360,8b30a406cd80fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7886,360,8b30a406cd86fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7887,360,8b30a406cd84fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7888,360,8b30a406cd85fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7889,360,8b30a406d341fff,"{'9': 1.1169998988509178, '10': 0.0, '11': 0.0}"
7890,360,8b30a406d346fff,"{'9': 1.1169998988509178, '10': 0.0, '11': 0.0}"
7891,360,8b30a406d345fff,"{'9': 1.1169998988509178, '10': 0.0, '11': 0.0}"
7892,360,8b30a406d342fff,"{'9': 1.1169998988509178, '10': 0.0, '11': 0.0}"
7893,360,8b30a406d344fff,"{'9': 1.1169998988509178, '10': 0.0, '11': 0.0}"
7894,360,8b30a406d343fff,"{'9': 1.1169998988509178, '10': 0.0, '11': 0.0}"
7895,360,8b30a406d340fff,"{'9': 1.1169998988509178, '10': 0.0, '11': 0.0}"
7896,360,8b30a4a9372bfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7897,360,8b30a4a9372dfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7898,360,8b30a4a93728fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7899,360,8b30a4a93729fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7900,360,8b30a4a9372afff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7901,360,8b30a4a9372cfff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7902,360,8b30a4a9372efff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7903,360,8b30a4a9a842fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7904,360,8b30a4a9a846fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7905,360,8b30a4a9a843fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7906,360,8b30a4a9a840fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7907,360,8b30a4a9a845fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7908,360,8b30a4a9a844fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7909,360,8b30a4a9a841fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7910,360,8b30a406831cfff,"{'9': 0.998878938386907, '10': 1.9646278023719788, '11': 0.0}"
7911,360,8b30a4068319fff,"{'9': 0.998878938386907, '10': 1.9646278023719788, '11': 0.0}"
7912,360,8b30a406831afff,"{'9': 0.998878938386907, '10': 1.9646278023719788, '11': 0.0}"
7913,360,8b30a406831efff,"{'9': 0.998878938386907, '10': 1.9646278023719788, '11': 1.8836894285872774}"
7914,360,8b30a406831bfff,"{'9': 0.998878938386907, '10': 1.9646278023719788, '11': 0.0}"
7915,360,8b30a4068318fff,"{'9': 0.998878938386907, '10': 1.9646278023719788, '11': 0.0}"
7916,360,8b30a406831dfff,"{'9': 0.998878938386907, '10': 1.9646278023719788, '11': 0.0}"
7917,360,8b30a40694a4fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7918,360,8b30a40694a3fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7919,360,8b30a40694a2fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7920,360,8b30a40694a0fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7921,360,8b30a40694a1fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7922,360,8b30a40694a6fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7923,360,8b30a40694a5fff,"{'9': 0.0, '10': 0.0, '11': 0.0}"
7924,360,8b30a406a70dfff,"{'9': 0.6954850316047668, '10': 0.0, '11': 0.0}"
7925,360,8b30a406a70afff,"{'9': 0.6954850316047668, '10': 0.0, '11': 0.0}"
7926,360,8b30a406a70cfff,"{'9': 0.6954850316047668, '10': 0.0, '11': 0.0}"
7927,360,8b30a406a70efff,"{'9': 0.6954850316047668, '10': 0.0, '11': 0.0}"
7928,360,8b30a406a708fff,"{'9': 0.6954850316047668, '10': 0.0, '11': 0.0}"
7929,360,8b30a406a709fff,"{'9': 0.6954850316047668, '10': 0.0, '11': 0.0}"
7930,360,8b30a406a70bfff,"{'9': 0.6954850316047668, '10': 0.0, '11': 0.0}"
7931,360,8b30a406aa13fff,"{'9': 0.2657204866409302, '10': 0.0, '11': 0.0}"
7932,360,8b30a406aa16fff,"{'9': 0.2657204866409302, '10': 0.0, '11': 0.0}"
7933,360,8b30a406aa11fff,"{'9': 0.2657204866409302, '10': 0.0, '11': 0.0}"
