,event_day,city_id,dispatch_type,bike_sn,move_id,station_id,bike_start_loc,bike_end_loc,start_time,end_time,span
831,20220903,635,0,818913459,123638962,564523,103.80620118|25.48908711,103.81952647|25.49137638,2022-09-03 11:06:58.000,2022-09-03 11:16:54.000,20~23
832,20220903,635,0,816118072,123638970,167303,103.78899295|25.48039354,103.81734736|25.48437582,2022-09-03 11:07:02.000,2022-09-03 11:42:12.000,20~23
833,20220903,635,0,815631212,123638985,167303,103.78902448|25.48040058,103.81732569|25.48435272,2022-09-03 11:07:10.000,2022-09-03 11:42:57.000,20~23
834,20220903,635,0,818919724,123638994,167303,103.7890494|25.48031535,103.81729565|25.48442856,2022-09-03 11:07:17.000,2022-09-03 11:42:52.000,20~23
835,20220903,635,0,815848571,123639013,167303,103.78909254|25.48036418,103.81733902|25.48437147,2022-09-03 11:07:27.000,2022-09-03 11:42:47.000,20~23
836,20220903,635,0,818910590,123639056,738001,103.79542909|25.4969059,103.79483341|25.49811114,2022-09-03 11:07:52.000,2022-09-03 11:09:58.000,20~23
837,20220903,635,0,817123529,123639087,165096,103.80098736|25.53163459,103.80099242|25.53132695,2022-09-03 11:08:15.000,2022-09-03 11:09:18.000,20~23
838,20220903,635,0,818918071,123639107,738310,103.8043211|25.5100169,103.80306765|25.51463659,2022-09-03 11:08:24.000,2022-09-03 11:12:46.000,20~23
839,20220903,635,0,818913515,123639164,561802,103.79480556|25.51923593,103.80169411|25.53103185,2022-09-03 11:09:00.000,2022-09-03 11:30:46.000,20~23
840,20220903,635,0,818913151,123639172,561802,103.79478394|25.51926519,103.80169411|25.53102241,2022-09-03 11:09:04.000,2022-09-03 11:30:52.000,20~23
841,20220903,635,0,816037909,123639263,167303,103.78910414|25.48047594,103.81732068|25.48438665,2022-09-03 11:09:56.000,2022-09-03 11:42:41.000,20~23
842,20220903,635,0,818814072,123639274,167303,103.78934317|25.48035879,103.81732901|25.48438656,2022-09-03 11:10:03.000,2022-09-03 11:42:35.000,20~23
843,20220903,635,0,816029909,123639297,561802,103.79467288|25.51898499,103.80171074|25.53103189,2022-09-03 11:10:16.000,2022-09-03 11:30:58.000,20~23
844,20220903,635,0,818812715,123639311,561802,103.79459645|25.51902434,103.80169744|25.53102908,2022-09-03 11:10:21.000,2022-09-03 11:31:03.000,20~23
845,20220903,635,0,818910647,123639354,565600,103.80441105|25.50988811,103.80492602|25.50894364,2022-09-03 11:10:42.000,2022-09-03 11:12:30.000,20~23
846,20220903,635,0,818912717,123639386,165096,103.80042705|25.53197644,103.8010423|25.53130878,2022-09-03 11:10:59.000,2022-09-03 11:12:14.000,20~23
847,20220903,635,21,818812726,123639387,165030,103.81145349|25.5571004,103.80537655|25.53113032,2022-09-03 11:10:59.000,2022-09-03 11:39:30.000,20~23
848,20220903,635,21,818914567,123639402,165030,103.81145004|25.55697655,103.80536822|25.53118531,2022-09-03 11:11:08.000,2022-09-03 11:39:33.000,20~23
849,20220903,635,21,818910712,123639412,165030,103.8114168|25.55705896,103.8053466|25.53115533,2022-09-03 11:11:12.000,2022-09-03 11:39:36.000,20~23
850,20220903,635,0,816021745,123639414,165957,103.80436117|25.50986478,103.80376043|25.51186222,2022-09-03 11:11:12.000,2022-09-03 11:12:45.000,20~23
851,20220903,635,21,816342711,123639427,165030,103.81142844|25.55704007,103.80540642|25.53118691,2022-09-03 11:11:16.000,2022-09-03 11:39:39.000,20~23
852,20220903,635,21,817232721,123639435,165030,103.81141682|25.55707396,103.80532496|25.53120532,2022-09-03 11:11:21.000,2022-09-03 11:39:42.000,20~23
853,20220903,635,21,815617770,123639441,165030,103.81143679|25.55705884,103.80536324|25.53113033,2022-09-03 11:11:25.000,2022-09-03 11:39:45.000,20~23
854,20220903,635,21,816123920,123639448,165030,103.81143674|25.55700163,103.80535657|25.53119697,2022-09-03 11:11:30.000,2022-09-03 11:39:48.000,20~23
855,20220903,635,0,818918475,123639486,167303,103.78893819|25.48034457,103.81734236|25.48435255,2022-09-03 11:11:52.000,2022-09-03 11:42:28.000,20~23
856,20220903,635,0,818917976,123639539,561802,103.79467442|25.5191377,103.80161596|25.53105164,2022-09-03 11:12:28.000,2022-09-03 11:31:07.000,20~23
857,20220903,635,0,818917569,123639554,561802,103.79456645|25.51915846,103.80160433|25.5310033,2022-09-03 11:12:33.000,2022-09-03 11:31:12.000,20~23
858,20220903,635,0,818912791,123639561,561802,103.79465621|25.51906647,103.80171406|25.53103745,2022-09-03 11:12:38.000,2022-09-03 11:31:16.000,20~23
859,20220903,635,0,815847207,123639575,561802,103.79466949|25.51907436,103.80168413|25.53103349,2022-09-03 11:12:44.000,2022-09-03 11:31:21.000,20~23
860,20220903,635,0,818915170,123639586,561802,103.79457817|25.51903196,103.80169411|25.53101852,2022-09-03 11:12:50.000,2022-09-03 11:31:25.000,20~23
861,20220903,635,0,816717929,123639592,561802,103.79462303|25.51902067,103.80169744|25.53103408,2022-09-03 11:12:56.000,2022-09-03 11:31:30.000,20~23
862,20220903,635,0,816334541,123639598,165096,103.80133486|25.53151401,103.80104396|25.53129713,2022-09-03 11:13:00.000,2022-09-03 11:13:57.000,20~23
863,20220903,635,0,818912929,123639631,637208,103.80371704|25.51201543,103.80504269|25.50872762,2022-09-03 11:13:23.000,2022-09-03 11:17:10.000,20~23
864,20220903,635,0,816719092,123639734,165977,103.80345955|25.51346771,103.80390138|25.51057305,2022-09-03 11:14:28.000,2022-09-03 11:19:35.000,20~23
865,20220903,635,0,818912290,123639777,165096,103.80092418|25.53164438,103.80100073|25.53132698,2022-09-03 11:14:53.000,2022-09-03 11:15:48.000,20~23
866,20220903,635,0,816019142,123639828,553037,103.79504585|25.49638152,103.79490317|25.49810781,2022-09-03 11:15:28.000,2022-09-03 11:18:19.000,20~23
867,20220903,635,0,818913247,123639950,165096,103.80080445|25.53179893,103.80104729|25.53129991,2022-09-03 11:16:44.000,2022-09-03 11:17:58.000,20~23
868,20220903,635,21,818920140,123639952,165030,103.81096138|25.5597778,103.80536488|25.53122696,2022-09-03 11:16:47.000,2022-09-03 11:39:51.000,20~23
869,20220903,635,21,818912691,123639959,165030,103.81099473|25.55981539,103.80529999|25.53123921,2022-09-03 11:16:52.000,2022-09-03 11:39:55.000,20~23
870,20220903,635,21,818812764,123639967,165030,103.8109614|25.55979891,103.80530334|25.53116757,2022-09-03 11:16:55.000,2022-09-03 11:39:58.000,20~23
871,20220903,635,21,817233959,123639976,165030,103.81096478|25.55984944,103.80529169|25.53116425,2022-09-03 11:16:59.000,2022-09-03 11:39:27.000,20~23
872,20220903,635,21,815838209,123639986,165030,103.81092977|25.55981408,103.8053865|25.53128359,2022-09-03 11:17:08.000,2022-09-03 11:40:01.000,20~23
873,20220903,635,0,818913560,123640036,566537,103.73432334|25.52186009,103.74283221|25.52254371,2022-09-03 11:17:34.000,2022-09-03 11:33:46.000,20~23
874,20220903,635,0,818913676,123640063,566537,103.73424134|25.52192023,103.74279549|25.52253714,2022-09-03 11:17:46.000,2022-09-03 11:33:51.000,20~23
875,20220903,635,0,818918979,123640078,566537,103.73448223|25.52187647,103.74282052|25.52255207,2022-09-03 11:17:51.000,2022-09-03 11:33:56.000,20~23
876,20220903,635,0,818918451,123640091,566537,103.73440379|25.52160063,103.74279883|25.52254324,2022-09-03 11:17:58.000,2022-09-03 11:34:02.000,20~23
877,20220903,635,0,818915142,123640158,691164,103.80368997|25.51250624,103.8023494|25.51443715,2022-09-03 11:18:37.000,2022-09-03 11:20:33.000,20~23
878,20220903,635,0,815616121,123640236,563949,103.74484014|25.54439626,103.74767998|25.52725632,2022-09-03 11:19:18.000,2022-09-03 11:35:12.000,20~23
879,20220903,635,0,815615071,123640242,165096,103.80059497|25.53189818,103.80104396|25.5313149,2022-09-03 11:19:21.000,2022-09-03 11:20:27.000,20~23
880,20220903,635,0,816029564,123640247,563949,103.74485843|25.5442796,103.74761996|25.52725624,2022-09-03 11:19:23.000,2022-09-03 11:35:52.000,20~23
881,20220903,635,0,816717561,123640254,563949,103.74483679|25.54437016,103.74786841|25.52723049,2022-09-03 11:19:27.000,2022-09-03 11:35:48.000,20~23
882,20220903,635,0,818911995,123640270,563949,103.74484514|25.54439181,103.74771835|25.52721805,2022-09-03 11:19:35.000,2022-09-03 11:35:40.000,20~23
883,20220903,635,0,818915042,123640281,563949,103.74480675|25.54437018,103.74766165|25.52724519,2022-09-03 11:19:40.000,2022-09-03 11:35:21.000,20~23
884,20220903,635,0,818813159,123640293,563949,103.74479006|25.54436187,103.74769333|25.52723635,2022-09-03 11:19:45.000,2022-09-03 11:35:16.000,20~23
885,20220903,635,0,818916525,123640300,835652,103.8036444|25.51143348,103.8048282|25.50860718,2022-09-03 11:19:47.000,2022-09-03 11:29:28.000,20~23
886,20220903,635,0,818915067,123640302,167303,103.78881039|25.48033805,103.81737238|25.48435779,2022-09-03 11:19:47.000,2022-09-03 11:42:18.000,20~23
887,20220903,635,0,815857129,123640307,566537,103.73431494|25.52190459,103.74282386|25.52255206,2022-09-03 11:19:51.000,2022-09-03 11:34:06.000,20~23
888,20220903,635,0,818814151,123640310,563949,103.74483676|25.5443135,103.74775171|25.527197,2022-09-03 11:19:52.000,2022-09-03 11:35:25.000,20~23
889,20220903,635,0,817217656,123640318,167303,103.78876724|25.48032708,103.81739898|25.48437021,2022-09-03 11:19:56.000,2022-09-03 11:42:06.000,20~23
890,20220903,635,0,818915552,123640319,566537,103.73440531|25.52183883,103.74281051|25.52255154,2022-09-03 11:19:56.000,2022-09-03 11:34:11.000,20~23
891,20220903,635,0,816117567,123640324,563949,103.74484843|25.54430183,103.74778672|25.52721204,2022-09-03 11:19:59.000,2022-09-03 11:35:30.000,20~23
892,20220903,635,0,815643972,123640329,167033,103.73443874|25.52188351,103.74281051|25.52255154,2022-09-03 11:20:03.000,2022-09-03 11:34:17.000,20~23
893,20220903,635,0,818919762,123640340,563949,103.74471991|25.54422809,103.7477317|25.52719309,2022-09-03 11:20:08.000,2022-09-03 11:35:44.000,20~23
894,20220903,635,0,815617990,123640370,637208,103.80421418|25.51049437,103.80512744|25.50883863,2022-09-03 11:20:25.000,2022-09-03 11:22:13.000,20~23
895,20220903,635,0,815644004,123640408,612378,103.7972954|25.52829374,103.80497903|25.53068126,2022-09-03 11:20:49.000,2022-09-03 11:27:35.000,20~23
896,20220903,635,0,818917462,123640414,563280,103.80221632|25.51449962,103.80050778|25.51378406,2022-09-03 11:20:53.000,2022-09-03 11:22:29.000,20~23
897,20220903,635,0,815615172,123640538,165096,103.80046197|25.53194325,103.80103399|25.53129043,2022-09-03 11:22:10.000,2022-09-03 11:23:22.000,20~23
898,20220903,635,0,815614061,123640665,553035,103.79538095|25.49687222,103.79526231|25.4976831,2022-09-03 11:23:19.000,2022-09-03 11:24:48.000,20~23
899,20220903,635,0,818912152,123640722,165946,103.804476|25.50981316,103.80346736|25.51221953,2022-09-03 11:23:58.000,2022-09-03 11:25:47.000,20~23
900,20220903,635,0,818920065,123640846,165096,103.80042705|25.53196978,103.80103399|25.53130543,2022-09-03 11:25:11.000,2022-09-03 11:26:20.000,20~23
901,20220903,635,0,816717559,123640964,563949,103.7444742|25.53753036,103.74767499|25.52722688,2022-09-03 11:26:30.000,2022-09-03 11:35:56.000,20~23
902,20220903,635,0,818912196,123641009,165096,103.80132489|25.53151565,103.80111213|25.53126402,2022-09-03 11:26:59.000,2022-09-03 11:27:49.000,20~23
903,20220903,635,0,818915445,123641045,636603,103.79543411|25.49686485,103.79469606|25.49559578,2022-09-03 11:27:22.000,2022-09-03 11:28:51.000,20~23
904,20220903,635,0,816718917,123641128,165977,103.80341118|25.51361702,103.80397471|25.51042818,2022-09-03 11:28:11.000,2022-09-03 11:30:37.000,20~23
905,20220903,635,0,815620702,123641176,165096,103.80144628|25.53144158,103.80101404|25.53129981,2022-09-03 11:28:46.000,2022-09-03 11:29:29.000,20~23
906,20220903,635,0,815616061,123641284,165096,103.80140803|25.53147479,103.80113375|25.53124076,2022-09-03 11:30:12.000,2022-09-03 11:30:59.000,20~23
907,20220903,635,0,818916546,123641350,553035,103.79503591|25.49635146,103.79528731|25.49759445,2022-09-03 11:30:55.000,2022-09-03 11:32:54.000,20~23
908,20220903,635,0,815857105,123641425,563237,103.7901319|25.4991444,103.79511716|25.50197464,2022-09-03 11:31:58.000,2022-09-03 11:51:29.000,20~23
909,20220903,635,0,815633749,123641428,165096,103.80133487|25.53150457,103.80114207|25.53124189,2022-09-03 11:31:59.000,2022-09-03 11:32:51.000,20~23
910,20220903,635,0,818917201,123641453,563237,103.79005057|25.49914182,103.79505572|25.50196194,2022-09-03 11:32:12.000,2022-09-03 11:50:46.000,20~23
911,20220903,635,0,818911014,123641482,637208,103.80338223|25.51254926,103.80507262|25.5087487,2022-09-03 11:32:27.000,2022-09-03 11:36:41.000,20~23
912,20220903,635,0,816725295,123641502,738310,103.8035873|25.51201477,103.80301279|25.51461263,2022-09-03 11:32:41.000,2022-09-03 11:34:35.000,20~23
913,20220903,635,0,815850161,123641526,565712,103.76501929|25.5237978,103.75127803|25.52433843,2022-09-03 11:32:59.000,2022-09-03 11:50:51.000,20~23
914,20220903,635,0,818813046,123641564,565712,103.765006|25.52379707,103.75123969|25.52437159,2022-09-03 11:33:20.000,2022-09-03 11:50:58.000,20~23
915,20220903,635,0,818916642,123641584,565712,103.76504086|25.52383085,103.75121637|25.5243626,2022-09-03 11:33:30.000,2022-09-03 11:51:04.000,20~23
916,20220903,635,0,816338970,123641607,565712,103.76502425|25.52384285,103.75116639|25.52436794,2022-09-03 11:33:43.000,2022-09-03 11:51:11.000,20~23
917,20220903,635,0,816718574,123641613,165104,103.80136813|25.53145469,103.8013815|25.53115929,2022-09-03 11:33:47.000,2022-09-03 11:34:44.000,20~23
918,20220903,635,0,818910059,123641625,565712,103.76501596|25.52380442,103.75122637|25.52435654,2022-09-03 11:33:55.000,2022-09-03 11:51:17.000,20~23
919,20220903,635,0,815615957,123641641,565712,103.76503756|25.52379249,103.75120806|25.52432259,2022-09-03 11:34:06.000,2022-09-03 11:51:24.000,20~23
920,20220903,635,0,816026099,123641642,563237,103.78925155|25.49982227,103.79509555|25.50199557,2022-09-03 11:34:06.000,2022-09-03 11:50:17.000,20~23
921,20220903,635,0,816733164,123641664,563237,103.78930147|25.49968459,103.79509057|25.50199276,2022-09-03 11:34:16.000,2022-09-03 11:49:47.000,20~23
922,20220903,635,0,815617271,123620624,165096,103.80074962|25.53167713,103.80103565|25.5313021,2022-09-03 07:59:32.000,2022-09-03 08:00:22.000,16~19
923,20220903,635,0,817218240,123620713,553366,103.79519446|25.49739883,103.79489503|25.49600718,2022-09-03 08:00:35.000,2022-09-03 08:02:56.000,16~19
924,20220903,635,0,818916229,123620722,565890,103.79509174|25.4971054,103.79472058|25.49607629,2022-09-03 08:00:41.000,2022-09-03 08:02:48.000,16~19
925,20220903,635,0,815621166,123620771,165096,103.80095245|25.53163836,103.80103565|25.53129044,2022-09-03 08:01:21.000,2022-09-03 08:02:10.000,16~19
926,20220903,635,0,815615412,123620898,165096,103.80090589|25.5316943,103.80106059|25.53129662,2022-09-03 08:03:03.000,2022-09-03 08:03:51.000,16~19
927,20220903,635,21,818917754,123620949,737149,103.79818621|25.5839412,103.80858743|25.5296327,2022-09-03 08:03:51.000,2022-09-03 08:48:34.000,16~19
928,20220903,635,0,818914165,123620953,166958,103.79515543|25.49644291,103.79465312|25.49531279,2022-09-03 08:03:56.000,2022-09-03 08:05:06.000,16~19
929,20220903,635,21,818917572,123620955,737149,103.79810479|25.58394353,103.80864397|25.52983963,2022-09-03 08:03:57.000,2022-09-03 08:48:37.000,16~19
930,20220903,635,21,818915200,123620963,737149,103.7980915|25.58395179,103.8086523|25.52982406,2022-09-03 08:04:04.000,2022-09-03 08:48:42.000,16~19
931,20220903,635,21,818911542,123620972,737149,103.79820284|25.58396296,103.80863072|25.52964476,2022-09-03 08:04:10.000,2022-09-03 08:48:45.000,16~19
932,20220903,635,21,817234212,123620978,737149,103.7980965|25.58397736,103.80862233|25.52985803,2022-09-03 08:04:15.000,2022-09-03 08:48:48.000,16~19
933,20220903,635,21,816032022,123620985,737149,103.79806158|25.58393718,103.80859236|25.52985314,2022-09-03 08:04:19.000,2022-09-03 08:48:52.000,16~19
934,20220903,635,21,816028641,123620994,737149,103.79814634|25.58395598,103.80860909|25.52960264,2022-09-03 08:04:23.000,2022-09-03 08:48:56.000,16~19
935,20220903,635,0,816718752,123620996,553036,103.7951581|25.49718921,103.79515933|25.49768674,2022-09-03 08:04:24.000,2022-09-03 08:07:11.000,16~19
936,20220903,635,21,816024995,123621006,737149,103.79816795|25.58396443,103.80860908|25.52963595,2022-09-03 08:04:28.000,2022-09-03 08:45:18.000,16~19
937,20220903,635,21,815632065,123621012,737149,103.79811642|25.58393693,103.80858411|25.52961772,2022-09-03 08:04:33.000,2022-09-03 08:48:59.000,16~19
938,20220903,635,0,818914914,123621013,553036,103.79502699|25.4970749,103.79509786|25.4977018,2022-09-03 08:04:34.000,2022-09-03 08:07:17.000,16~19
939,20220903,635,0,816340714,123621040,165096,103.80080945|25.53173786,103.80104895|25.53128215,2022-09-03 08:04:58.000,2022-09-03 08:06:01.000,16~19
940,20220903,635,0,818918205,123621217,165096,103.80062489|25.53188718,103.80102734|25.53128486,2022-09-03 08:07:34.000,2022-09-03 08:08:42.000,16~19
941,20220903,635,0,818919120,123621222,553364,103.79541088|25.49683802,103.79473424|25.49563107,2022-09-03 08:07:41.000,2022-09-03 08:09:00.000,16~19
942,20220903,635,0,818911992,123621317,553036,103.79519299|25.49718115,103.79515436|25.49766893,2022-09-03 08:09:15.000,2022-09-03 08:11:22.000,16~19
943,20220903,635,0,815859290,123621330,553036,103.79511332|25.49711334,103.79512944|25.4976754,2022-09-03 08:09:22.000,2022-09-03 08:11:14.000,16~19
944,20220903,635,0,818917961,123621351,0,103.81814083|25.53805351,103.81814083|25.53805351,2022-09-03 08:09:33.000,2022-09-03 08:10:24.000,16~19
945,20220903,635,0,818910694,123621357,165096,103.80128|25.53148887,103.8010556|25.53128994,2022-09-03 08:09:37.000,2022-09-03 08:10:19.000,16~19
946,20220903,635,0,818915917,123621491,553364,103.79542748|25.49684981,103.7947409|25.4956017,2022-09-03 08:11:01.000,2022-09-03 08:12:23.000,16~19
947,20220903,635,21,816144952,123621512,737149,103.80132195|25.58286412,103.80860077|25.52958823,2022-09-03 08:11:18.000,2022-09-03 08:49:02.000,16~19
948,20220903,635,0,816142400,123621545,835652,103.80340641|25.51337382,103.80480318|25.50867437,2022-09-03 08:11:41.000,2022-09-03 08:14:40.000,16~19
949,20220903,635,0,818915460,123621588,835652,103.80348457|25.51338612,103.80483143|25.50870601,2022-09-03 08:12:09.000,2022-09-03 08:14:37.000,16~19
950,20220903,635,0,817217559,123621596,175558,103.76143232|25.52618735,103.75023673|25.52425556,2022-09-03 08:12:14.000,2022-09-03 08:27:42.000,16~19
951,20220903,635,0,816340796,123621609,175558,103.76144061|25.52623576,103.75020672|25.52427711,2022-09-03 08:12:20.000,2022-09-03 08:27:35.000,16~19
952,20220903,635,0,817234215,123621620,175558,103.76147552|25.52620895,103.75023505|25.52427444,2022-09-03 08:12:24.000,2022-09-03 08:27:04.000,16~19
953,20220903,635,0,817228761,123621625,175558,103.7615387|25.52617302,103.75025672|25.52427062,2022-09-03 08:12:29.000,2022-09-03 08:27:30.000,16~19
954,20220903,635,0,818913165,123621633,165096,103.80031568|25.53198103,103.80100406|25.53130866,2022-09-03 08:12:32.000,2022-09-03 08:13:28.000,16~19
955,20220903,635,21,816117964,123621698,737149,103.8017122|25.5822059,103.80858745|25.5295916,2022-09-03 08:13:11.000,2022-09-03 08:49:05.000,16~19
956,20220903,635,0,816024947,123621730,553036,103.79510002|25.49705987,103.79510774|25.49780134,2022-09-03 08:13:26.000,2022-09-03 08:15:58.000,16~19
957,20220903,635,0,816733194,123621740,553036,103.79511173|25.49703504,103.79507456|25.4977577,2022-09-03 08:13:32.000,2022-09-03 08:15:50.000,16~19
958,20220903,635,0,817228474,123621851,636603,103.795253|25.49693786,103.79473425|25.49560831,2022-09-03 08:14:45.000,2022-09-03 08:15:59.000,16~19
959,20220903,635,0,818918965,123621888,165096,103.8003589|25.53195065,103.8010556|25.53130882,2022-09-03 08:15:25.000,2022-09-03 08:16:13.000,16~19
960,20220903,635,21,815614919,123621895,737149,103.79801327|25.58138589,103.80856746|25.52961,2022-09-03 08:15:30.000,2022-09-03 08:49:08.000,16~19
961,20220903,635,0,815636059,123621905,175558,103.76144439|25.52946104,103.75024506|25.52424726,2022-09-03 08:15:35.000,2022-09-03 08:27:13.000,16~19
962,20220903,635,0,816719402,123621921,175558,103.76142281|25.5293675,103.75022672|25.52427718,2022-09-03 08:15:41.000,2022-09-03 08:27:08.000,16~19
963,20220903,635,0,818918990,123621932,175558,103.76143112|25.52939203,103.75023506|25.52425056,2022-09-03 08:15:46.000,2022-09-03 08:27:17.000,16~19
964,20220903,635,0,815613625,123621942,175558,103.76147932|25.52938924,103.75025839|25.52425897,2022-09-03 08:15:52.000,2022-09-03 08:27:21.000,16~19
965,20220903,635,0,816730242,123621945,175558,103.76143111|25.52942257,103.75020673|25.52426545,2022-09-03 08:15:58.000,2022-09-03 08:27:26.000,16~19
966,20220903,635,0,818910074,123622050,553036,103.79513492|25.49710907,103.79509451|25.49772843,2022-09-03 08:17:47.000,2022-09-03 08:20:24.000,16~19
967,20220903,635,0,816361716,123622068,553036,103.79517648|25.49706608,103.79503968|25.49775242,2022-09-03 08:18:07.000,2022-09-03 08:20:16.000,16~19
968,20220903,635,0,818916956,123622072,636603,103.79533115|25.49684518,103.79468286|25.49549961,2022-09-03 08:18:08.000,2022-09-03 08:19:26.000,16~19
969,20220903,635,0,818913792,123622087,165096,103.80043205|25.53193981,103.80104894|25.53131991,2022-09-03 08:18:16.000,2022-09-03 08:19:23.000,16~19
970,20220903,635,0,818918644,123622157,175558,103.76141799|25.52882768,103.75025839|25.52426563,2022-09-03 08:19:17.000,2022-09-03 08:27:48.000,16~19
971,20220903,635,0,818913099,123622306,165104,103.81470281|25.56080467,103.80132663|25.5311447,2022-09-03 08:20:49.000,2022-09-03 08:41:40.000,16~19
972,20220903,635,0,815627762,123622307,165096,103.80077787|25.53173442,103.80100406|25.53131699,2022-09-03 08:20:49.000,2022-09-03 08:21:54.000,16~19
973,20220903,635,0,818914716,123622316,165104,103.81460779|25.5607816,103.80132996|25.53115582,2022-09-03 08:20:52.000,2022-09-03 08:41:45.000,16~19
974,20220903,635,0,818916016,123622319,165104,103.81464615|25.5608146,103.80137319|25.53114428,2022-09-03 08:20:56.000,2022-09-03 08:41:52.000,16~19
975,20220903,635,0,815634774,123622329,165104,103.81467784|25.56083766,103.80133827|25.53116306,2022-09-03 08:21:02.000,2022-09-03 08:41:57.000,16~19
976,20220903,635,0,818910457,123622339,165104,103.81474451|25.56084376,103.80133826|25.53119582,2022-09-03 08:21:07.000,2022-09-03 08:42:06.000,16~19
977,20220903,635,0,818912947,123622347,165104,103.81481451|25.56083982,103.80133827|25.53117083,2022-09-03 08:21:11.000,2022-09-03 08:42:15.000,16~19
978,20220903,635,0,818912412,123622392,636603,103.79543405|25.49693648,103.79469943|25.49554083,2022-09-03 08:21:40.000,2022-09-03 08:22:58.000,16~19
979,20220903,635,0,816329777,123622414,835652,103.80343299|25.51341049,103.80484977|25.50865882,2022-09-03 08:21:56.000,2022-09-03 08:24:17.000,16~19
980,20220903,635,0,816113717,123622419,835652,103.80342798|25.51343769,103.80482813|25.50867381,2022-09-03 08:22:02.000,2022-09-03 08:24:14.000,16~19
981,20220903,635,0,816310940,123622460,165096,103.80135981|25.53148132,103.80101403|25.53132313,2022-09-03 08:22:42.000,2022-09-03 08:23:28.000,16~19
982,20220903,635,0,816718964,123622504,165104,103.81475948|25.56081085,103.80135656|25.53114812,2022-09-03 08:23:14.000,2022-09-03 08:42:20.000,16~19
983,20220903,635,0,816024916,123622512,165104,103.81463782|25.56082023,103.80134825|25.53113254,2022-09-03 08:23:19.000,2022-09-03 08:42:26.000,16~19
984,20220903,635,0,818814090,123622516,165104,103.81465956|25.56089003,103.80134658|25.53115975,2022-09-03 08:23:23.000,2022-09-03 08:42:32.000,16~19
985,20220903,635,0,816340902,123622576,165096,103.80141968|25.53142651,103.80100572|25.53132311,2022-09-03 08:24:19.000,2022-09-03 08:24:57.000,16~19
986,20220903,635,0,818814012,123622658,636603,103.79539426|25.49684622,103.79469944|25.49552584,2022-09-03 08:25:13.000,2022-09-03 08:26:48.000,16~19
987,20220903,635,0,818914250,123622690,165096,103.80126171|25.53150103,103.80099574|25.53132363,2022-09-03 08:25:41.000,2022-09-03 08:26:20.000,16~19
988,20220903,635,0,815617049,123622739,165977,103.80342971|25.51335941,103.80392298|25.51059639,2022-09-03 08:26:18.000,2022-09-03 08:28:19.000,16~19
989,20220903,635,0,818913694,123622840,165104,103.81087646|25.55809684,103.80141642|25.53114162,2022-09-03 08:27:21.000,2022-09-03 08:42:39.000,16~19
990,20220903,635,0,816022479,123622861,165096,103.80163916|25.5313588,103.80101736|25.53132648,2022-09-03 08:27:32.000,2022-09-03 08:28:25.000,16~19
991,20220903,635,0,818912966,123623041,553364,103.79534439|25.49689359,103.79470272|25.49558306,2022-09-03 08:29:10.000,2022-09-03 08:30:25.000,16~19
992,20220903,635,0,817233757,123623077,165096,103.801714|25.53131734,103.80100905|25.53130146,2022-09-03 08:29:39.000,2022-09-03 08:30:28.000,16~19
993,20220903,635,0,817217624,123623103,553036,103.79493377|25.49731681,103.79513434|25.49776872,2022-09-03 08:29:58.000,2022-09-03 08:33:26.000,16~19
994,20220903,635,0,818916611,123623139,165893,103.826437|25.52085277,103.82538926|25.51397414,2022-09-03 08:30:32.000,2022-09-03 08:51:40.000,16~19
995,20220903,635,0,816024770,123623148,553036,103.79505677|25.49720951,103.79506127|25.49776092,2022-09-03 08:30:36.000,2022-09-03 08:33:19.000,16~19
996,20220903,635,0,817231976,123623224,165096,103.80131657|25.53152562,103.80097579|25.53132635,2022-09-03 08:31:18.000,2022-09-03 08:32:00.000,16~19
997,20220903,635,0,818813269,123623225,563949,103.75204654|25.53747654,103.74776672|25.52718814,2022-09-03 08:31:19.000,2022-09-03 08:48:49.000,16~19
998,20220903,635,0,818920179,123623233,563949,103.75201989|25.53747974,103.74769334|25.52721802,2022-09-03 08:31:25.000,2022-09-03 08:49:02.000,16~19
999,20220903,635,0,815857140,123623241,563949,103.75203821|25.53751815,103.74774002|25.52722642,2022-09-03 08:31:30.000,2022-09-03 08:48:40.000,16~19
1000,20220903,635,0,815621916,123623250,563949,103.75204654|25.53750653,103.74770501|25.52721526,2022-09-03 08:31:36.000,2022-09-03 08:49:07.000,16~19
1001,20220903,635,0,815632704,123623263,563949,103.75202488|25.53748143,103.74773502|25.52722363,2022-09-03 08:31:42.000,2022-09-03 08:49:11.000,16~19
1002,20220903,635,0,816727710,123623267,563949,103.75199991|25.53754073,103.74774001|25.52726029,2022-09-03 08:31:47.000,2022-09-03 08:49:15.000,16~19
1003,20220903,635,0,816142707,123623272,165893,103.82633349|25.52087385,103.82539764|25.51394402,2022-09-03 08:31:50.000,2022-09-03 08:51:29.000,16~19
1004,20220903,635,0,815614905,123623276,563949,103.75200824|25.5375591,103.74768833|25.52724467,2022-09-03 08:31:52.000,2022-09-03 08:49:20.000,16~19
1005,20220903,635,0,815617720,123623290,165893,103.82641361|25.52087257,103.82536758|25.51395337,2022-09-03 08:32:01.000,2022-09-03 08:50:53.000,16~19
1006,20220903,635,0,818916660,123623301,165893,103.82641532|25.52082257,103.82533754|25.51395383,2022-09-03 08:32:09.000,2022-09-03 08:51:04.000,16~19
